,customerid,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,closeddate,referredby,firstduedate,firstrepaiddate,diff_approv_closed_date,Good_bad_flag,num_prest
4386,8a858ebc572e1e3a01572f517e505dc4,301873097,5,2017-04-19 10:21:28,2017-04-19 09:21:17,10000.0,13000.0,30,2017-05-11 06:59:28,,2017-05-19 00:00:00,2017-05-11 06:44:19,21,Good,7
4387,8a858ec95afc0922015b0a6d75655b14,301929291,3,2017-06-06 20:33:03,2017-06-06 19:32:56,10000.0,13000.0,30,2017-06-30 13:32:25,,2017-07-06 00:00:00,2017-06-30 13:22:16,23,Good,3
4388,8a858ed45c454c11015c53de37e71789,301920989,1,2017-05-29 12:08:15,2017-05-29 11:08:04,10000.0,13000.0,30,2017-06-28 06:24:56,8a858fbf5c1ba55b015c1bbf2fcf1184,2017-06-28 00:00:00,2017-06-28 05:33:34,29,Good,2
4389,8a858edf57f78fed0157fdd279342ccf,301903496,3,2017-05-12 15:45:40,2017-05-12 14:45:28,10000.0,13000.0,30,2017-06-07 09:41:50,,2017-06-12 00:00:00,2017-06-07 09:31:41,25,Good,4
4390,8a858eef55548905015574ae2dcb526f,301922035,12,2017-05-30 15:32:29,2017-05-30 14:32:13,20000.0,22000.0,30,2017-06-21 13:07:16,,2017-06-29 00:00:00,2017-06-21 12:57:07,21,Good,13
4391,8a858eef55548905015574ae2dcb526f,301815461,8,2017-02-12 14:16:17,2017-02-12 13:16:10,15000.0,16600.0,15,2017-03-01 17:34:25,,2017-02-27 00:00:00,2017-03-01 17:19:15,17,Bad,13
4392,8a858eef55548905015574ae2dcb526f,301880989,11,2017-04-26 12:07:14,2017-04-26 11:07:07,20000.0,23400.0,30,2017-05-30 14:32:08,,2017-05-26 00:00:00,2017-05-25 00:00:00,34,Bad,13
4393,8a858efd5ca70688015cabd1f1e94b55,301939781,1,2017-06-15 14:05:26,2017-06-15 13:04:18,10000.0,11500.0,15,2017-07-18 19:24:13,,2017-06-30 00:00:00,2017-07-18 19:14:05,33,Bad,1
4394,8a858f045556eaa40155698324e4555e,301744914,4,2016-10-16 11:33:19,2016-10-16 10:33:10,20000.0,24500.0,30,2016-11-08 10:06:29,,2016-11-15 00:00:00,2016-11-08 09:51:18,22,Good,9
4395,8a858f045556eaa40155698324e4555e,301635761,1,2016-06-21 08:02:29,2016-06-21 07:02:18,10000.0,11500.0,15,2016-06-29 15:29:29,,2016-07-06 00:00:00,2016-06-29 15:14:25,8,Good,9
4396,8a858f1955b1c4df0155d4ad1adb462c,301965543,1,2017-07-05 20:49:04,2017-07-05 19:48:48,10000.0,13000.0,30,2017-07-20 18:26:24,,2017-08-07 00:00:00,2017-07-20 18:16:14,14,Good,1
4397,8a858f2756cec0a30156cfd1af1c0216,301807708,2,2017-02-01 11:33:50,2017-02-01 10:33:34,10000.0,13000.0,30,2017-03-05 10:14:58,,2017-03-06 00:00:00,2017-03-05 09:59:49,31,Bad,6
4398,8a858f2c58dc6e680158e2d0956179ca,301813021,2,2017-02-08 21:56:43,2017-02-08 20:56:37,10000.0,11500.0,15,2017-02-23 00:49:46,,2017-02-23 00:00:00,2017-02-23 00:26:01,14,Good,3
4399,8a858f395b3968f6015b3970a22f0ba7,301889885,2,2017-05-04 16:57:56,2017-05-04 15:57:50,10000.0,13000.0,30,2017-06-10 15:17:09,,2017-06-05 00:00:00,2017-06-10 15:07:00,36,Bad,3
4400,8a858f4156939c3c01569eb58e93629a,301875117,6,2017-04-20 22:36:11,2017-04-20 21:35:54,10000.0,13000.0,30,2017-05-15 11:13:39,,2017-05-22 00:00:00,2017-05-15 10:58:30,24,Good,8
4401,8a858f4156939c3c01569eb58e93629a,301946327,8,2017-06-21 11:59:59,2017-06-21 10:59:52,10000.0,11500.0,15,2017-07-15 07:37:56,,2017-07-06 00:00:00,2017-07-15 07:27:47,23,Bad,8
4402,8a858f525bedff8d015bef8f8f9b6e4a,301899543,1,2017-05-10 15:28:47,2017-05-10 14:28:34,10000.0,13000.0,30,2017-06-08 22:26:34,,2017-06-09 00:00:00,2017-06-08 22:16:25,29,Good,2
4403,8a858f6e5a951fc2015a9b293e631f3d,301831571,1,2017-03-04 22:11:12,2017-03-04 21:10:59,10000.0,13000.0,30,2017-04-05 19:35:25,,2017-04-04 00:00:00,2017-04-05 19:20:12,31,Bad,6
4404,8a858f6e5a951fc2015a9b293e631f3d,301883460,3,2017-04-28 14:01:37,2017-04-28 13:01:30,10000.0,11500.0,15,2017-05-14 20:17:27,,2017-05-15 00:00:00,2017-05-14 20:02:17,16,Bad,6
4405,8a858f78550ba104015514abf59e56b3,301812908,7,2017-02-08 18:41:43,2017-02-08 17:41:05,30000.0,36800.0,60,2017-04-07 19:29:11,,2017-03-10 00:00:00,2017-03-10 06:30:19,58,Good,10
4406,8a858f78550ba104015514abf59e56b3,301761350,4,2016-11-18 16:49:21,2016-11-18 15:49:10,20000.0,23800.0,30,2016-12-15 13:46:07,,2016-12-19 00:00:00,2016-12-15 13:30:57,26,Good,10
4407,8a858f7d5cf9aef9015d0abb2c974494,301963702,1,2017-07-04 18:38:15,2017-07-04 17:37:06,10000.0,11500.0,15,2017-07-20 05:04:20,,2017-07-20 00:00:00,2017-07-20 04:46:05,15,Good,1
4408,8a858f9158be26030158cca6f4aa5f6e,301772117,2,2016-12-11 09:25:57,2016-12-11 08:25:47,10000.0,11500.0,15,2016-12-26 19:00:41,,2016-12-27 00:00:00,2016-12-26 18:45:31,15,Good,8
4409,8a858f9158be26030158cca6f4aa5f6e,301792355,4,2017-01-12 19:03:24,2017-01-12 18:03:16,20000.0,21900.0,15,2017-01-27 11:33:15,,2017-01-27 00:00:00,2017-01-27 11:18:05,14,Good,8
4410,8a858f97594ab63d01596372af8d4bef,301842152,1,2017-03-20 10:06:33,2017-03-20 09:06:13,10000.0,11500.0,15,2017-04-04 01:49:18,,2017-04-04 00:00:00,2017-04-04 01:23:44,14,Good,7
4411,8a858f995d32ae84015d3539f6585536,301974659,1,2017-07-12 14:09:03,2017-07-12 13:07:45,10000.0,11500.0,15,2017-07-26 18:20:02,,2017-07-27 00:00:00,2017-07-26 18:09:52,14,Good,1
4412,8a858fb557330de10157394d041943fb,301909776,6,2017-05-16 15:25:51,2017-05-16 14:25:44,20000.0,24500.0,30,2017-06-09 13:52:42,,2017-06-15 00:00:00,2017-06-09 13:42:33,23,Good,7
4413,8a858fb557330de10157394d041943fb,301777488,1,2016-12-21 18:07:46,2016-12-20 19:14:21,10000.0,13000.0,30,2016-12-30 17:23:38,,2017-01-20 00:00:00,2016-12-30 17:08:29,8,Good,7
4414,8a858fbd59978ae4015998515de038de,301925324,4,2017-06-02 18:41:13,2017-06-02 17:40:58,20000.0,24500.0,30,2017-07-03 05:40:16,,2017-07-03 00:00:00,2017-07-03 04:17:31,30,Good,4
4415,8a858fd85507735701551173e8c225b2,301887302,7,2017-05-02 15:53:11,2017-05-02 14:52:56,20000.0,23800.0,30,2017-06-01 15:07:27,,2017-06-01 00:00:00,2017-06-01 14:57:18,29,Good,9
4416,8a858fd85507735701551173e8c225b2,301627406,1,2016-06-02 19:19:45,2016-06-02 18:19:39,10000.0,11500.0,15,2016-06-17 00:05:19,,2016-06-17 00:00:00,2016-06-16 15:34:15,14,Good,9
4417,8a858fd85507735701551173e8c225b2,301924528,8,2017-06-02 06:52:09,2017-06-02 05:52:03,15000.0,18375.0,30,2017-06-25 11:20:02,,2017-07-03 00:00:00,2017-06-25 11:09:53,23,Good,9
4418,8a858fe25b8c4e5c015b8ca60f8a23f6,301903597,3,2017-05-12 16:35:31,2017-05-12 15:35:24,10000.0,11500.0,15,2017-05-20 17:20:47,8a858e935b496584015b4a2c3e973ad3,2017-05-30 00:00:00,2017-05-20 17:05:38,8,Good,5
4419,8a858ff455a09f5a0155aaa450751528,301762524,6,2016-11-21 15:26:26,2016-11-21 14:26:16,20000.0,23800.0,30,2016-12-21 16:55:54,,2016-12-21 00:00:00,2016-12-21 16:40:41,30,Good,11
4420,8a858ff455a09f5a0155aaa450751528,301649870,1,2016-07-12 09:00:04,2016-07-12 07:59:55,10000.0,11500.0,15,2016-07-27 17:07:30,,2016-07-27 00:00:00,2016-07-27 16:52:25,15,Good,11
4421,8a858ff455a09f5a0155aaa450751528,301923608,11,2017-06-01 08:23:30,2017-06-01 07:23:16,40000.0,48000.0,60,2017-07-17 07:59:05,,2017-07-03 00:00:00,2017-07-04 09:27:21,45,Good,11
4422,8a858e2d5bb55d46015bc61fa9492de0,301886510,1,2017-05-01 23:48:50,2017-05-01 22:48:39,10000.0,13000.0,30,2017-06-01 16:26:30,,2017-05-31 00:00:00,2017-06-01 16:16:22,30,Good,2
4423,8a858f0c57d3fe8e0157dcd14f854fb7,301746629,1,2016-10-20 01:05:09,2016-10-19 13:58:38,10000.0,13000.0,30,2017-01-04 08:35:30,,2016-11-21 00:00:00,2017-01-04 08:20:20,76,Bad,2
4424,8a858f3455a0d8070155c5d69e9600d4,301748075,4,2016-10-22 06:02:37,2016-10-22 05:02:21,20000.0,24500.0,30,2016-11-21 18:22:28,,2016-11-21 00:00:00,2016-11-21 18:07:19,30,Good,10
4425,8a858f3455a0d8070155c5d69e9600d4,301777762,6,2016-12-21 07:38:49,2016-12-21 06:38:42,30000.0,36800.0,60,2017-01-18 11:16:27,,2017-01-20 00:00:00,2017-01-18 11:01:17,28,Good,10
4426,8a858f745b86e128015b86f743340dc3,301881321,1,2017-04-26 16:18:15,2017-04-26 15:17:55,10000.0,11500.0,15,2017-05-11 15:45:21,8a858f365b2547f3015b2bfd85c85ec1,2017-05-11 00:00:00,2017-05-11 15:30:10,14,Good,3
4427,8a8588235384a58d01538abf515f2c2b,301632293,3,2016-06-14 07:20:59,2016-06-14 06:20:52,10000.0,11500.0,15,2016-07-02 23:48:59,,2016-06-29 00:00:00,2016-07-02 23:33:55,18,Bad,10
4428,8a8588235384a58d01538abf515f2c2b,301913638,9,2017-05-19 16:04:47,2017-05-19 15:03:40,30000.0,34500.0,30,2017-06-12 16:47:20,,2017-06-19 00:00:00,2017-06-12 16:37:11,24,Good,10
4429,8a8588235384a58d01538abf515f2c2b,301605108,1,2016-03-29 18:16:52,2016-03-29 17:16:41,10000.0,11500.0,15,2016-04-07 00:02:56,,2016-04-13 00:00:00,2016-04-06 10:48:25,8,Good,10
4430,8a8588fd53c244bc0153c7b3845e0983,301617285,3,2016-05-05 13:28:45,2016-05-05 12:28:40,10000.0,13000.0,30,2016-06-10 00:04:38,,2016-06-06 00:00:00,2016-06-09 17:57:22,35,Bad,13
4431,8a8588fd53c244bc0153c7b3845e0983,301716848,6,2016-09-15 22:04:37,2016-09-15 21:04:26,15000.0,16687.5,15,2016-10-30 00:37:43,,2016-09-30 00:00:00,2016-10-30 00:22:34,44,Bad,13
4432,8a8588fd53c244bc0153c7b3845e0983,301832753,11,2017-03-06 20:31:00,2017-03-06 19:30:50,40000.0,47600.0,60,2017-05-04 18:50:04,,2017-04-05 00:00:00,2017-05-04 18:34:55,58,Good,13
4433,8a85892854a059ed0154a763515d5c43,301681646,3,2016-08-15 12:01:49,2016-08-15 11:01:40,10000.0,11125.0,15,2016-08-26 16:24:52,,2016-08-30 00:00:00,2016-08-25 00:00:00,11,Good,14
4434,8a85892854a059ed0154a763515d5c43,301833963,10,2017-03-08 13:44:55,2017-03-08 12:43:42,40000.0,44800.0,30,2017-03-24 21:48:51,,2017-04-07 00:00:00,2017-03-24 21:33:40,16,Good,14
4435,8a85892854a059ed0154a763515d5c43,301918069,13,2017-05-25 13:35:08,2017-05-25 12:35:01,40000.0,44000.0,30,2017-06-24 14:18:32,,2017-06-28 00:00:00,2017-06-24 14:08:23,30,Good,14
4436,8a85892854a059ed0154a763515d5c43,301634815,1,2016-06-19 15:46:22,2016-06-19 14:46:16,5000.0,5750.0,15,2016-06-30 14:45:03,,2016-07-04 00:00:00,2016-06-30 14:29:56,10,Good,14
4437,8a8589a453bc422d0153c7d352751565,301818497,3,2017-02-16 10:52:13,2017-02-16 09:52:05,10000.0,11500.0,15,2017-03-03 00:59:15,,2017-03-03 00:00:00,2017-03-03 00:16:11,14,Good,4
4438,8a8589f853f100fb01541090709d2184,301944418,3,2017-06-20 08:42:16,2017-06-20 07:42:08,10000.0,13000.0,30,2017-07-19 20:48:57,,2017-07-20 00:00:00,2017-07-19 20:38:47,29,Good,3
4439,8a858e245c214660015c31e74aff1f94,301915852,1,2017-05-22 21:59:26,2017-05-22 20:58:18,10000.0,13000.0,30,2017-06-16 07:30:06,8a858eb75c21a2b9015c300ec2d16eee,2017-06-21 00:00:00,2017-06-16 07:19:56,24,Good,1
4440,8a858e4b5cb1e4d7015cc28ac0be5d73,301944261,1,2017-06-20 00:06:41,2017-06-19 23:05:33,10000.0,13000.0,30,2017-07-14 12:19:05,,2017-07-20 00:00:00,2017-07-14 12:08:56,24,Good,1
4441,8a858e5856b7840c0156bb256d6e0e6a,301753085,3,2016-11-01 17:14:30,2016-11-01 16:14:21,20000.0,24500.0,30,2016-11-28 18:08:43,,2016-12-01 00:00:00,2016-11-28 17:53:34,27,Good,7
4442,8a858e6059e0a7080159ecaeb62460bb,301916752,8,2017-05-23 22:15:44,2017-05-23 21:14:37,30000.0,34500.0,30,2017-06-21 19:35:53,,2017-06-22 00:00:00,2017-06-21 19:25:44,28,Good,9
4443,8a858e6059e0a7080159ecaeb62460bb,301821871,3,2017-02-19 18:54:17,2017-02-19 17:54:11,10000.0,11500.0,15,2017-03-05 19:38:32,,2017-03-06 00:00:00,2017-03-05 19:23:21,14,Good,9
4444,8a858e6059e0a7080159ecaeb62460bb,301879432,6,2017-04-25 01:49:04,2017-04-25 00:48:57,20000.0,21900.0,15,2017-04-26 11:43:10,,2017-05-10 00:00:00,2017-04-26 11:28:01,1,Good,9
4445,8a858e785a53f8a6015a5acbb0c81532,301935773,3,2017-06-12 11:14:32,2017-06-12 10:14:25,10000.0,13000.0,30,2017-07-17 14:21:18,,2017-07-12 00:00:00,2017-07-17 14:11:10,35,Bad,3
4446,8a858e8c5d37e319015d3a77a3b6530e,301976055,1,2017-07-13 13:25:48,2017-07-13 12:24:35,10000.0,11500.0,15,2017-07-25 11:11:35,8a858e135cb22031015cb7f9700e06f8,2017-07-28 00:00:00,2017-07-25 11:01:25,11,Good,1
4447,8a858e945631db2f01563c3b2f24285c,301664707,1,2016-07-30 15:42:06,2016-07-30 14:41:55,10000.0,13000.0,30,2016-08-30 09:40:11,,2016-08-29 00:00:00,2016-08-30 09:24:08,30,Good,7
4448,8a858ea4582fcdc80158436e031007b4,301756080,1,2016-11-08 11:15:02,2016-11-08 10:14:47,10000.0,11500.0,15,2016-11-18 23:25:47,,2016-11-23 00:00:00,2016-11-18 23:10:38,10,Good,2
4449,8a858ec655f96b320156047265df266d,301655930,1,2016-07-19 19:38:30,2016-07-19 18:38:19,10000.0,11500.0,15,2016-08-03 15:21:46,,2016-08-03 00:00:00,2016-08-03 15:06:42,14,Good,10
4450,8a858ec655f96b320156047265df266d,301837884,7,2017-03-14 11:28:17,2017-03-14 10:28:08,15000.0,16600.0,15,2017-03-27 13:26:41,,2017-03-29 00:00:00,2017-03-27 13:11:28,13,Good,10
4451,8a858ec655f96b320156047265df266d,301814121,6,2017-02-10 10:24:44,2017-02-10 09:24:37,20000.0,21800.0,15,2017-02-28 14:11:43,,2017-02-27 00:00:00,2017-02-28 13:56:33,18,Bad,10
4452,8a858ed35aec4221015aef98c80b776d,301914434,4,2017-05-20 19:50:32,2017-05-20 18:50:25,15000.0,16687.5,15,2017-05-28 10:12:18,,2017-06-05 00:00:00,2017-05-28 10:02:08,7,Good,5
4453,8a858edb5a70bfe0015a74c641dc0122,301827996,1,2017-02-28 10:56:45,2017-02-28 09:56:18,10000.0,13000.0,30,2017-03-30 13:27:54,,2017-03-31 00:00:00,2017-03-30 13:12:41,30,Good,3
4454,8a858ee05a6b7d75015a6eda09eb0502,301886748,5,2017-05-02 09:11:03,2017-05-02 08:10:57,20000.0,21900.0,15,2017-05-14 09:19:51,,2017-05-17 00:00:00,2017-05-14 09:04:42,12,Good,8
4455,8a858ee05a6b7d75015a6eda09eb0502,301844112,3,2017-03-22 14:09:53,2017-03-22 13:09:44,10000.0,11500.0,15,2017-03-24 16:32:02,,2017-04-06 00:00:00,2017-03-24 16:16:50,2,Good,8
4456,8a858ee75afc09f4015aff3cdad86a6f,301845484,1,2017-03-24 08:58:26,2017-03-24 07:58:16,10000.0,13000.0,30,2017-04-20 18:14:09,,2017-04-24 00:00:00,2017-04-20 17:58:59,27,Good,3
4457,8a858ef255c55fd60155c738de611535,301697452,3,2016-08-27 13:59:59,2016-08-27 12:59:53,20000.0,24500.0,30,2016-09-21 00:07:24,,2016-09-26 00:00:00,2016-09-20 17:53:14,24,Good,13
4458,8a858ef255c55fd60155c738de611535,301783421,8,2016-12-29 10:25:29,2016-12-29 09:25:18,20000.0,21800.0,15,2016-12-29 18:10:11,,2017-01-13 00:00:00,2016-12-29 17:55:01,0,Good,13
4459,8a858ef255c55fd60155c738de611535,301943132,13,2017-06-19 04:38:19,2017-06-19 03:38:12,30000.0,33999.9,30,2017-07-17 11:59:10,,2017-07-19 00:00:00,2017-07-17 11:49:01,28,Good,13
4460,8a858f0455d9feaf0155f787fdf02e2c,301833540,3,2017-03-07 19:38:11,2017-03-07 18:38:04,20000.0,23800.0,30,2017-04-14 22:35:22,,2017-04-06 00:00:00,2017-04-14 22:20:12,38,Bad,6
4461,8a858f085a477386015a4a4e163019b5,301923667,4,2017-06-01 09:26:40,2017-06-01 08:26:20,20000.0,24000.0,30,2017-07-03 15:55:33,,2017-07-03 00:00:00,2017-07-03 15:45:24,32,Bad,4
4462,8a858f0c5cc68025015cc78ad9fb348a,301945738,1,2017-06-20 23:32:06,2017-06-20 22:30:55,10000.0,13000.0,30,2017-07-22 07:24:03,,2017-07-24 00:00:00,2017-07-22 07:13:53,31,Bad,1
4463,8a858f255cb1710a015cc4e5d1cf69b5,301944800,1,2017-06-20 12:24:47,2017-06-20 11:23:39,10000.0,11500.0,15,2017-07-05 13:13:56,,2017-07-05 00:00:00,2017-07-05 13:03:46,15,Good,1
4464,8a858f3355ae6a610155b576b37d7dbb,301864157,6,2017-04-11 11:11:40,2017-04-11 10:11:33,20000.0,21900.0,15,2017-04-11 21:24:05,,2017-04-26 00:00:00,2017-04-11 21:08:55,0,Good,11
4465,8a858f3355ae6a610155b576b37d7dbb,301842398,4,2017-03-20 14:20:40,2017-03-20 13:20:34,20000.0,21900.0,15,2017-04-01 06:08:00,,2017-04-04 00:00:00,2017-04-01 05:52:50,11,Good,11
4466,8a858f13556665aa015568a887180914,301848407,11,2017-03-28 14:28:02,2017-03-28 13:27:56,40000.0,44800.0,30,2017-04-24 07:10:11,,2017-04-27 00:00:00,2017-04-24 06:55:02,26,Good,14
4467,8a858f13556665aa015568a887180914,301759631,7,2016-11-15 16:18:52,2016-11-15 15:18:42,30000.0,34400.0,30,2016-12-16 11:52:38,,2016-12-15 00:00:00,2016-12-16 11:37:30,30,Good,14
4468,8a858f13556665aa015568a887180914,301952233,14,2017-06-26 12:39:12,2017-06-26 11:39:06,40000.0,44000.0,30,2017-07-24 10:58:56,,2017-07-26 00:00:00,2017-07-24 10:48:47,27,Good,14
4469,8a858f13556665aa015568a887180914,301826262,10,2017-02-25 14:37:56,2017-02-25 13:37:50,30000.0,34400.0,30,2017-03-23 17:37:07,,2017-03-27 00:00:00,2017-03-23 17:21:55,26,Good,14
4470,8a858f265cfa1a64015cfd2e33a75f92,301960712,1,2017-07-03 09:37:24,2017-07-03 08:36:13,10000.0,13000.0,30,2017-07-27 09:39:38,8a858e725cf420fd015cf45addee2730,2017-08-02 00:00:00,2017-07-27 09:29:29,24,Good,1
4471,8a858f2c585375f00158688cf76b3db7,301776172,1,2016-12-18 20:27:40,2016-12-18 19:27:26,10000.0,13000.0,30,2017-01-06 08:24:54,,2017-01-17 00:00:00,2017-01-06 08:09:41,18,Good,7
4472,8a858f30551130db01552671554c51bc,301811690,2,2017-02-07 11:12:22,2017-02-07 10:12:10,10000.0,13000.0,30,2017-03-21 17:53:56,,2017-03-09 00:00:00,2017-03-21 17:38:46,42,Bad,4
4473,8a858f3a5c10828d015c109746d20aee,301911975,1,2017-05-17 19:07:07,2017-05-17 18:05:59,10000.0,13000.0,30,2017-06-01 14:49:36,,2017-06-16 00:00:00,2017-06-01 14:39:27,14,Good,1
4474,8a858f4b55df0f530155e2e659f30f25,301827095,10,2017-02-27 08:51:41,2017-02-27 07:51:34,40000.0,44800.0,30,2017-03-27 08:42:17,,2017-03-29 00:00:00,2017-03-27 08:26:56,27,Good,14
4475,8a858f4b55df0f530155e2e659f30f25,301668355,2,2016-08-03 10:31:25,2016-08-03 09:31:14,10000.0,11500.0,15,2016-08-15 09:18:51,,2016-08-18 00:00:00,2016-08-15 09:03:48,11,Good,14
4476,8a858f4b55df0f530155e2e659f30f25,301766890,7,2016-11-30 05:48:16,2016-11-30 04:48:00,30000.0,36800.0,60,2017-01-04 08:59:49,,2017-01-02 00:00:00,2017-01-02 09:24:29,35,Good,14
4477,8a858f5f55f9698c0156076313646281,301940003,7,2017-06-15 16:55:53,2017-06-15 15:54:47,30000.0,34500.0,30,2017-07-01 23:27:07,,2017-07-17 00:00:00,2017-07-01 23:16:57,16,Good,7
4478,8a858f5f55f9698c0156076313646281,301843004,4,2017-03-21 09:34:18,2017-03-21 08:34:10,20000.0,21900.0,15,2017-04-03 14:08:39,,2017-04-05 00:00:00,2017-04-03 13:53:30,13,Good,7
4479,8a858f725b49c0c0015b525cb85f0552,301896832,3,2017-05-09 08:45:11,2017-05-09 07:45:05,10000.0,13000.0,30,2017-06-06 17:47:14,,2017-06-08 00:00:00,2017-06-06 17:37:05,28,Good,4
4480,8a858f8c5ca0e7fe015ca1217e0c1bcd,301939146,1,2017-06-14 23:52:00,2017-06-14 22:51:52,10000.0,13000.0,30,2017-07-08 14:08:59,8a858f295c8d307f015c9b4d5c570061,2017-07-14 00:00:00,2017-07-08 13:58:50,23,Good,1
4481,8a858f9d5668e3f1015669939de927dd,301769087,4,2016-12-04 07:58:08,2016-12-04 06:57:50,15000.0,18350.0,30,2017-01-02 12:06:12,,2017-01-03 00:00:00,2017-01-02 11:51:02,29,Good,8
4482,8a858f9d5668e3f1015669939de927dd,301815501,5,2017-02-12 15:33:39,2017-02-12 14:33:31,20000.0,23800.0,30,2017-03-11 20:38:08,,2017-03-14 00:00:00,2017-03-11 20:22:58,27,Good,8
4483,8a858fa154e2912f0154ee239b0857f0,301876902,4,2017-04-22 13:41:09,2017-04-22 12:41:02,30000.0,34400.0,30,2017-05-19 14:10:34,,2017-05-22 00:00:00,2017-05-19 13:55:23,27,Good,6
4484,8a858fa154e2912f0154ee239b0857f0,301641765,2,2016-07-01 12:09:03,2016-07-01 11:08:53,10000.0,11500.0,15,2016-07-20 14:51:07,,2016-07-18 00:00:00,2016-07-20 14:36:04,19,Bad,6
4485,8a858fa85bd87d41015bd887ed650718,301915421,2,2017-05-22 13:11:54,2017-05-22 12:11:47,10000.0,11500.0,15,2017-06-03 20:19:55,,2017-06-06 00:00:00,2017-06-03 20:09:46,12,Good,3
4486,8a858fb557330de10157375c12ec1bff,301932467,4,2017-06-09 10:30:32,2017-06-09 09:30:25,20000.0,21750.0,15,2017-06-25 16:58:16,,2017-06-28 00:00:00,2017-06-25 16:48:06,16,Bad,5
4487,8a858fc55b2548dd015b2e9cd6857beb,301887688,2,2017-05-02 21:14:36,2017-05-02 20:14:30,10000.0,13000.0,30,2017-05-26 20:38:32,,2017-06-01 00:00:00,2017-05-26 20:28:23,23,Good,3
4488,8a858fcf5591c5cf0155a14b0343250a,301641921,1,2016-07-01 14:39:47,2016-07-01 13:39:37,10000.0,13000.0,30,2016-09-27 15:03:33,,2016-08-01 00:00:00,2016-09-27 14:48:25,88,Bad,5
4489,8a858fcf5591c5cf0155a14b0343250a,301833388,2,2017-03-07 16:24:34,2017-03-07 15:24:27,10000.0,11500.0,15,2017-03-22 01:22:12,,2017-03-22 00:00:00,2017-03-22 00:53:31,14,Good,5
4490,8a858fda59db0b130159db44c2b93226,301915553,5,2017-05-22 15:23:08,2017-05-22 14:22:02,20000.0,24500.0,30,2017-06-16 14:25:21,,2017-06-21 00:00:00,2017-06-16 14:15:09,24,Good,6
4491,8a858fda59db0b130159db44c2b93226,301943430,6,2017-06-19 11:05:52,2017-06-19 10:05:45,20000.0,24500.0,30,2017-07-19 15:52:49,,2017-07-19 00:00:00,2017-07-19 15:42:39,30,Good,6
4492,8a858ff15a8fa5b0015a9324780b35fd,301945229,3,2017-06-20 16:52:44,2017-06-20 15:51:37,10000.0,13000.0,30,2017-07-06 13:37:18,,2017-07-20 00:00:00,2017-07-06 13:27:09,15,Good,3
4493,8a858e115af6c526015af8adf8fa3495,301877982,3,2017-04-23 21:46:26,2017-04-23 20:46:20,10000.0,13000.0,30,2017-05-16 14:47:39,,2017-05-23 00:00:00,2017-05-16 14:32:29,22,Good,5
4494,8a858e645654fdc401565f15ee130fde,301764587,4,2016-11-25 13:18:47,2016-11-25 12:18:31,15000.0,18350.0,30,2016-12-23 10:42:48,,2016-12-27 00:00:00,2016-12-23 10:27:38,27,Good,10
4495,8a858e645654fdc401565f15ee130fde,301915155,10,2017-05-22 08:31:03,2017-05-22 07:30:56,40000.0,48000.0,60,2017-07-21 15:14:33,,2017-06-21 00:00:00,2017-06-19 09:18:23,60,Good,10
4496,8a858e645654fdc401565f15ee130fde,301825050,8,2017-02-23 16:13:33,2017-02-23 15:13:28,40000.0,47600.0,60,2017-04-25 13:47:25,,2017-03-27 00:00:00,2017-03-29 11:16:42,60,Good,10
4497,8a858f7e5c213ef4015c2520556801c1,301914091,1,2017-05-20 10:42:53,2017-05-20 09:41:46,10000.0,13000.0,30,2017-06-30 19:33:52,8a858e275b349e25015b384ed5222fcb,2017-06-20 00:00:00,2017-06-30 19:23:43,41,Bad,1
4498,8a858ff8582fcb86015843ff484e3a1a,301805626,5,2017-01-29 14:57:26,2017-01-29 13:57:19,10000.0,11500.0,15,2017-02-14 16:24:29,,2017-02-13 00:00:00,2017-02-14 16:09:19,16,Bad,11
4499,8a858ff8582fcb86015843ff484e3a1a,301939497,11,2017-06-15 10:24:39,2017-06-15 09:23:33,30000.0,34500.0,30,2017-07-15 07:07:19,,2017-07-17 00:00:00,2017-07-15 06:57:09,29,Good,11
4500,8a858ff8582fcb86015843ff484e3a1a,301771610,3,2016-12-09 18:25:47,2016-12-09 17:25:35,10000.0,11500.0,15,2017-01-05 20:30:41,,2016-12-27 00:00:00,2017-01-05 20:15:32,27,Bad,11
4501,8a85886f543912e301544f65621c2e9f,301918889,5,2017-05-26 14:13:17,2017-05-26 13:13:10,10000.0,13000.0,30,2017-06-19 14:00:57,,2017-06-26 00:00:00,2017-06-19 13:50:48,23,Good,6
4502,8a8588dc536a141301538365df9251b8,301838195,8,2017-03-14 16:26:28,2017-03-14 15:25:22,30000.0,36800.0,60,2017-05-02 00:20:31,,2017-04-13 00:00:00,2017-04-12 09:45:12,48,Good,9
4503,8a8588dc536a141301538365df9251b8,301786716,7,2017-01-04 01:26:01,2017-01-04 00:25:50,30000.0,36800.0,60,2017-02-28 08:23:38,,2017-02-03 00:00:00,2017-01-27 08:39:26,55,Good,9
4504,8a8588fd53c244bc0153c2de00633728,301605086,1,2016-03-29 16:55:33,2016-03-29 15:55:24,10000.0,11500.0,15,2016-06-12 00:02:33,,2016-04-13 00:00:00,2016-06-11 09:11:46,74,Bad,3
